0,-13.8155105580,-1.1751125238,-3.0123805704,-0.2538422552,-2.1161812569,-3.2082705720,-0.3442195846,-10.2765383994,-2.3065653696,-2.9624093757,-0.8769353248,-1.9464323224,-3.0766753123,-0.0000032619,-2.6706702953,-2.6912317286,-2.6945976726,-1.5739156197,-13.8155105580,-1.7516568633
1,-13.8155105580,-1.1750571551,-3.0124016029,-1.5313220217,-2.1161937587,-3.2082705521,-0.3591822272,-0.0066476220,-2.3065583167,-2.9624091973,-2.5047772365,-1.9445563145,-1.4835966231,-1.7608748150,-2.6706491868,-2.6799243245,-2.6943650976,-1.5705791336,-1.0844794525,-1.7469936211
2,-13.8155105580,-1.1750624587,-10.8228348855,-3.3717244759,-2.1161806720,-10.3759494021,-0.3566515074,-10.2765362985,-2.3065515486,-1.8279288400,-0.8728343301,-0.0000042121,-3.0734150027,-1.7670662643,-2.6706002773,-2.6796209752,-2.6933139693,-1.5672313156,-8.6630121405,-1.7477351763
3,-13.8155105580,-1.1751022958,-3.0123466936,-3.3717284215,-0.2703537001,-3.2082705515,-0.0000010000,-2.6992428728,-2.3065488053,-2.9624116255,-1.8396559081,-8.9050946402,-3.0728337825,-9.2885837334,-2.6705850074,-2.6837244154,-2.6925341704,-1.5659404837,-8.6651121069,-1.7490363122
4,-13.8155105580,-0.0000010000,-3.0123504342,-3.3717244824,-2.1161807238,-10.3759494021,-0.3529641733,-2.6992390496,-2.3065505452,-2.9624091564,-1.8396513509,-1.9430941244,-9.9884799653,-1.7692177279,-2.6706155378,-2.6809360773,-2.6927923424,-1.5666123925,-1.0785311841,-1.7478613441
5,-13.8155105580,-13.8155105580,-9.7484867384,-1.3550783617,-0.2703499590,-3.2080202861,-0.3490691010,-2.6992448451,-2.3065580846,-2.9624122212,-0.8728466432,-8.9080463271,-3.0738930421,-1.7605616118,-2.6706279208,-2.6920653045,-2.6913355968,-1.5711017344,-13.8155105580,-1.7531076007
6,-13.8155105580,-0.0000010000,-3.0123991672,-3.3717218200,-2.1161817322,-3.2082705720,-0.3501678618,-2.6992408940,-2.3065608797,-11.3790112922,-0.8769341536,-1.9445749642,-3.0741725514,-1.7642717432,-2.6706529197,-2.6829332524,-2.6950788169,-1.5785079574,-13.8155105580,-1.7507210763
7,-13.8155105580,-1.1751226031,-3.0123496369,-1.5313197774,-2.1161790206,-3.2082708325,-0.0000014903,-2.6992412057,-2.3063726345,-2.9624114974,-2.5047695878,-1.9451637198,-2.1458044634,-1.7595767133,-2.6695820080,-2.6895447352,-2.6946209199,-0.8698967966,-13.8155105580,-1.7502419207
8,-13.8155105580,-1.1750598916,-1.2890916595,-0.5210800788,-0.2703555996,-3.2082705720,-0.3502030745,-2.6992410709,-2.3065620344,-2.9624093741,-0.8769351804,-1.9449279233,-3.0734587908,-0.0000032856,-2.6706671247,-2.6847898815,-2.6944465574,-1.5675007082,-7.7577114541,-1.7504041841
9,-13.8155105580,-1.1751407872,-2.0285021305,-3.3717245863,-2.1161666155,-3.2080202655,-0.3558244201,-10.5056816766,-2.3065234569,-2.9624096220,-10.0206151183,-9.1071913626,-9.9882840408,-1.7726566157,-1.3868909704,-2.6893486065,-2.6910358764,-1.5853299689,-1.0785311994,-1.7501934463
10,-13.8155105580,-1.1751256055,-3.0123677997,-0.0000010000,-2.1161807493,-3.2082705720,-0.3549727161,-10.5056836362,-2.3063422402,-2.9624093209,-1.8396560918,-1.9451678939,-2.1453144168,-1.7660333565,-2.6695713548,-2.6882615149,-2.6944255704,-1.5774921665,-7.7544424854,-1.7518678528
11,-13.8155105580,-1.1750706753,-3.0123488007,-0.0598477602,-0.9224057563,-3.2082705515,-0.0605063623,-2.6992390647,-2.3065504480,-5.1486762398,-2.5047629147,-1.9435033687,-3.0734797236,-1.7687530150,-2.6705783746,-2.6812723029,-2.6932669717,-1.5647832200,-1.0831298706,-1.7471832545
12,-13.8155105580,-1.1750557322,-3.0123297803,-0.0857073055,-2.1161796946,-3.2082705514,-0.0000011974,-2.6992391976,-2.3065558392,-5.1486763211,-3.7705063399,-1.9435224366,-3.0734182311,-1.7611005761,-2.6706177310,-2.6809957256,-2.6931054680,-1.5633775106,-1.0843421840,-1.7480320154
13,-13.8155105580,-8.1843890184,-3.0122367029,-1.7822199206,-2.1161804618,-0.0300608970,-0.0000015128,-2.6992392333,-2.3063601008,-3.9065234072,-0.8769341925,-1.9440281987,-2.1446877003,-1.7582205231,-2.6695216136,-2.6802235821,-0.0000058297,-1.5719345633,-1.0822968589,-1.7478570446
14,-13.8155105580,-1.1749202537,-3.0123628954,-0.0015216597,-2.1161911857,-0.0300608971,-0.3530102347,-2.6992390562,-2.3065537556,-12.6356470584,-0.1460109406,-1.9430896323,-3.0747359386,-1.7684478102,-2.6706246217,-2.6785655645,-2.6949687999,-1.5769027425,-8.4661462875,-1.7493696428
15,-13.8155105580,-1.1750001159,-10.8228583168,-3.3717244845,-2.1161821301,-3.2082705515,-0.3513166020,-0.0346605972,-2.3065539524,-2.9624091590,-0.1450589665,-1.9431974478,-3.0743016328,-1.7698804080,-2.6706066249,-2.6802232328,-2.6934131273,-1.5782477967,-8.4667633187,-1.7493930469
16,-13.8155105580,-0.0000010000,-3.0123504549,-3.3717244739,-2.1161805726,-3.2082705515,-0.3544034350,-2.6992390464,-2.3065505117,-5.1486762399,-3.7705047863,-1.9433087788,-3.0731305571,-1.7677942971,-2.6705983803,-2.6798335819,-2.6928608644,-1.5664438168,-1.0827779368,-1.7473268171
17,-13.8155105580,-1.1749757058,-3.0123435025,-3.3717243553,-2.1161903083,-3.2082705541,-0.0000012189,-2.6992391833,-2.3063614467,-10.4021528297,-2.5047642133,-1.9432550122,-2.1459022795,-0.0000033421,-2.6695328326,-2.6797528516,-2.6950361602,-1.5738078555,-1.0851446475,-1.7482669935
18,-13.8155105580,-1.1751194325,-3.0122325911,-1.7822199194,-2.1161804379,-0.0300608970,-0.3439918508,-2.6992391953,-2.3063600726,-5.1486762554,-0.8769340092,-1.9435150563,-2.1446289928,-1.7595009169,-2.6695209089,-2.6810431503,-2.6928302460,-1.5653142386,-7.7544925267,-1.7476160374
19,-13.8155105580,-1.1750568202,-10.8228330327,-0.5274039040,-2.1161816227,-10.3759494021,-0.3543608245,-2.6992390274,-2.3065503258,-5.1486762396,-1.8337418085,-1.9434147935,-3.0731061405,-0.2079366732,-2.6705971379,-0.9969247786,-2.6930758986,-9.9284008120,-1.0824064402,-1.7472153772
20,-13.8155105580,-1.1750490887,-10.8228396255,-3.3717244844,-2.1161807949,-10.3759494022,-0.3547108249,-2.6992390517,-2.3065509023,-0.0000010000,-0.1927563781,-1.9436122359,-3.0735367405,-1.7685757587,-2.6706019723,-2.6810270445,-2.6932775709,-1.5690817464,-1.0831412421,-1.7480357812
21,-13.8155105580,-9.0856997653,-3.0123972356,-3.3717244870,-2.1161807900,-3.2082705515,-0.3504177822,-2.6992390762,-2.3065533008,-2.9624091563,-0.4656335316,-1.9437181706,-3.0729464038,-1.7675960985,-2.6706000617,-2.6794148493,-2.6928269165,-1.5712176531,-8.6623595998,-0.6832520810
22,-13.8155105580,-0.0000017248,-3.0123515228,-3.3717244801,-2.1161826233,-3.2082705517,-0.3528807326,-0.6189089474,-2.3065504754,-1.2683413756,-0.1939941824,-0.1997376594,-3.0730073557,-1.7672596107,-2.6706003682,-0.4758269745,-2.6934002423,-1.5674554999,-1.0817585427,-1.7476021914
23,-13.8155105580,-1.1750485247,-3.0115952522,-0.0000010000,-2.1161812012,-3.2082705514,-0.3555007030,-2.6992390601,-2.3065503522,-5.1486775506,-0.8769249061,-1.9429656604,-3.0739084086,-1.7670012398,-2.6706264912,-2.6786739417,-2.6937037756,-1.5638031556,-1.0826516658,-1.7471062251
24,-13.8155105580,-1.1750500322,-3.0123589277,-3.3717244843,-2.1001214595,-10.3759494022,-0.3532602857,-2.6992391451,-2.3065508883,-0.6001675444,-0.0000044638,-9.1090958862,-3.0737446815,-1.7691049571,-2.6705990520,-2.6813817305,-2.6932796920,-1.5705701522,-1.0831146695,-1.7481313403
25,-13.8155105580,-1.1750628865,-1.7107294491,-0.0857073053,-0.2703561814,-3.2082705514,-0.3521289918,-2.6992392192,-2.3065555071,-2.9624092340,-12.1011215624,-1.9437411678,-3.0732861846,-1.7608822247,-2.6706160834,-2.6824457283,-2.6921716069,-1.5606535913,-1.0834551463,-1.7483421212
26,-13.8155105580,-1.1750632311,-3.0122095952,-0.0010077298,-0.2703561767,-3.2082705514,-0.3534729018,-2.6992392443,-2.3065555407,-2.9624092348,-12.1011245927,-1.9441146445,-3.0735907731,-1.7527236567,-2.6706280212,-2.6834792791,-2.6922523788,-1.5558297678,-1.0835404236,-1.7468825881
27,-13.8155105580,-1.1750671244,-3.0123822302,-3.3717245693,-2.1161834367,-10.3759494025,-0.3521541616,-2.6992382138,-2.3065501362,-3.9065233935,-1.8396517128,-1.9431851078,-3.0738366488,-1.7709842175,-2.6705833614,-0.0000010000,-2.6936828259,-1.5692520496,-1.0821524738,-1.7450153151
28,-13.8155105580,-0.0000017988,-3.0123825656,-3.3717245697,-2.1161834781,-10.3759494025,-0.3521106854,-2.6992374392,-2.3065501410,-2.4681086842,-1.8396516955,-1.9432393034,-3.0739292437,-1.7713523776,-2.6705834449,-0.0000010000,-2.6938165328,-1.5688969740,-1.0820955682,-1.7450719754
29,-13.8155105580,-1.1750559798,-3.0123272076,-3.3717262541,-2.1161812229,-10.3759494023,-0.3591803920,-2.6992390079,-2.3065480930,-1.8279288430,-0.1460071051,-0.4143674583,-3.0731292325,-1.7700450868,-2.6706118646,-2.6796780341,-2.6938025124,-9.9322063141,-1.0823474279,-1.7465960043
30,-13.8155105580,-1.1750563835,-3.0123146141,-0.0057210578,-2.1161796575,-3.2082705514,-0.3538722372,-2.6992392077,-0.0000110075,-10.4021528976,-0.8769353307,-1.9438163114,-3.0736870408,-1.7619258018,-2.6706183262,-2.6821189213,-2.6933030519,-1.5576206533,-1.0838981002,-1.7468200219
31,-13.8155105580,-1.1750614560,-3.0123261286,-0.0079151849,-0.2703561891,-1.7157482505,-0.3529027828,-2.6992392174,-2.3065555484,-1.8279289087,-0.8769336883,-0.0000042153,-3.0734061911,-1.7606280244,-2.6706179992,-0.0009060297,-2.6922523791,-1.5618313427,-1.0839138267,-1.7484613646
32,-13.8155105580,-0.0000010000,-3.0123504530,-3.3717244739,-2.1161805726,-3.2082705515,-0.3543786968,-2.6992390464,-2.3065505119,-5.1486762399,-0.4656336556,-1.9433080505,-3.0731338633,-1.7678395549,-2.6705983836,-2.6798249160,-2.6928665750,-1.5663040544,-1.0828039170,-1.7473238884
33,-13.8155105580,-1.1750806594,-2.0248606903,-3.3717244927,-2.1161671598,-10.3756885785,-0.0000012736,-0.0000010000,-0.0000010000,-2.9624096062,-0.8769335605,-1.9440131419,-9.9883858677,-1.7678816298,-2.6485892985,-2.6810577171,-2.6914059970,-9.9299335217,-1.0753414795,-1.7473101409
34,-13.8155105580,-1.1750207383,-1.6473599161,-3.3717244571,-2.1161871440,-3.2082705511,-0.3541519148,-0.0000010000,-2.3065508061,-2.9624091644,-0.4926963986,-1.9416677758,-3.0747600579,-1.7683915750,-2.6705950669,-2.6812057372,-2.6940985742,-1.5676828056,-1.0822190858,-9.1187969220
35,-13.8155105580,-1.1750349201,-10.8228357440,-3.3717244767,-2.1161807106,-3.2082705515,-0.3516312328,-0.0000010000,-2.3065504084,-1.6225669278,-0.0235332582,-0.0000010000,-3.0728461967,-1.7681106814,-2.6706004170,-2.6770959153,-2.6934640309,-1.5701449708,-1.0751775049,-1.7474637696
