0,-3.2450367937,-3.6382313185,-0.1184606076,-2.8054517119,-0.0529362004,-2.5685093073,-2.7416176277,-2.7182870622,-3.5519091667,-0.2393915419,-1.6665915705,-3.6530075324,-8.5474618246,-10.1757914385,-2.5213739315,-8.2360579179,-1.1777359297,-1.8135412827,-1.7090683388,-1.9859064579
1,-3.2450367937,-3.6382313174,-0.1184606574,-2.8054513901,-4.0379571414,-2.5685095646,-2.7416131628,-0.0001959865,-3.5519042882,-0.6691443475,-1.6664032546,-3.6528335656,-1.8528781373,-1.5398247028,-2.5214301828,-1.5350100779,-2.1359558837,-1.9259751502,-1.6991877559,-1.9142605533
2,-3.2450367937,-2.2213433423,-0.4680858268,-2.8054519307,-4.0379502237,-10.4414882884,-2.7416127641,-2.7182787930,-3.5519033913,-2.1698262802,-1.6664129828,-3.6527356598,-0.0000031909,-10.1762248970,-2.5209545445,-1.5353231472,-1.1773931294,-1.8080554957,-9.2094065239,-1.9515901472
3,-3.2450367938,-3.6382313089,-0.2965625746,-0.7603403862,-11.5434532372,-2.5685095266,-2.7416126520,-2.7182806752,-3.5519110824,-9.3625116881,-1.6669075668,-3.6528387263,-8.8013345818,-2.6440833376,-2.5206348674,-1.5390440332,-1.1785675094,-1.8156387882,-9.2271955744,-1.9994854653
4,-10.4098064693,-3.6382313174,-0.2965625418,-2.8054519335,-4.0379511544,-2.5685095269,-2.7416210898,-2.7182789658,-3.5518875688,-2.1703396891,-0.0000010000,-3.6527092237,-1.8527730524,-9.5906555341,-2.5209049050,-1.5325854606,-1.1771147808,-1.8132875865,-1.6970601942,-1.9437352566
5,-3.2450367937,-3.6382313250,-0.1184606074,-0.7603404958,-4.0378701613,-9.2197462195,-2.7416126994,-2.7182802179,-1.6913376503,-0.0075388556,-1.6664296855,-3.6528428700,-13.8155105580,-2.6441430219,-2.5216570682,-1.5472102619,-1.1795208450,-1.8172609385,-9.2085893657,-1.9890873118
6,-3.2450367937,-2.2213433424,-0.1184605434,-2.8054518754,-4.0378695072,-2.5685099651,-2.7416126801,-2.7182817662,-3.5518983451,-2.1703316826,-0.0000010000,-3.6527311534,-8.5475143772,-2.6441792183,-2.5228442190,-8.9418598094,-8.4989668357,-0.4569829002,-1.6964367949,-1.9765012166
7,-3.2450367941,-3.6382313191,-0.1184606116,-2.8054516983,-4.0378693224,-2.5685094807,-2.7416072856,-2.7182801027,-3.5518994054,-0.6691382296,-1.6665176785,-2.2484288079,-8.5474622159,-1.6664551817,-2.5211893485,-8.0792033901,-2.1395026156,-1.8143605472,-10.3619928834,-1.9843952203
8,-1.2238954600,-3.6382313174,-0.1184606077,-0.7603420151,-0.8974063509,-0.0000107994,-2.7416126686,-2.7182802120,-3.5518962659,-0.6691405974,-1.6664070003,-3.6527411797,-8.5474602944,-2.6442457969,-2.5208679071,-1.5456216852,-1.1784148650,-1.8146117512,-1.6985984487,-1.9777949961
9,-3.2450367937,-3.6387356322,-0.2965625448,-2.8054519091,-4.0379511031,-1.5151300455,-2.7416192328,-2.7182850776,-3.5304361283,-9.6060123826,-1.6665297636,-3.6526991996,-10.2693132074,-9.5903158827,-2.5216435269,-1.5315477332,-9.1047839746,-1.8115432261,-1.7004774757,-1.9933016867
10,-3.2450367937,-3.6387356322,-0.2965625508,-2.8054517021,-0.0000010000,-2.5685094887,-2.7416072750,-2.7182796940,-3.5304490528,-2.1703384333,-1.6665109710,-3.6527225922,-9.8106923562,-1.6665678512,-2.5207613404,-1.5440739763,-1.1778942548,-1.8127593052,-1.6967392051,-1.9610044353
11,-3.2450367937,-3.6382313174,-0.1184606077,-0.2629222366,-4.0379501543,-2.5685095077,-2.7416120751,-2.7182789620,-3.5518984596,-0.3408381828,-1.6664147039,-3.6527525209,-1.8528217365,-2.6441042092,-2.5203027531,-1.5346906626,-2.1380937240,-0.4576196276,-1.6968884073,-1.9672269050
12,-3.2450367937,-3.6382313174,-0.2965625410,-2.8054517384,-0.6241044831,-2.5685100152,-2.7416127461,-2.7182784832,-3.5519217751,-0.6691397712,-1.6663738997,-3.6527724006,-1.8527451183,-2.6440073337,-2.5203981839,-1.5379847391,-2.1414709801,-0.4553868174,-10.3626072694,-1.9356561668
